EventID,PrimaryPDG,PrimaryMom,PrimaryPosX,PrimaryPosY,PrimaryPosZ,RICH1_Beta,RICH1_NPE,RICH2_Beta,RICH2_NPE,Calo_TotalE,Calo_EoP,DWC1_NHits,DWC1_TrackAngle,DWC2_NHits,DWC2_TrackAngle,DecayKinkDetected,SC1_Hit,SC2_Hit,TOF,Decayed,DecayPosX,DecayPosY,DecayPosZ,DecayTime,DecayProductPDG,ReconstructedPID,Survived,RunNumber
10.0,211.0,8.114556344398682,-0.6323856516918169,-0.2719976210983839,-50.0,0.9988372097130368,60,0.9988372097130368,62,0.1004687670441936,0.01238130130349581,10,0.0,11,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
11.0,211.0,8.077113054883867,0.45081669164040133,1.691956725803196,-50.0,0.9996302291349316,58,0.9996302291349316,62,0.1560218984081561,0.01931654259981129,12,0.0,11,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
12.0,211.0,7.966829895357373,-0.679128724633286,1.4246524654562094,-50.0,1.0000434679494516,61,1.0000434679494516,55,0.08446482623890342,0.010602062219016982,11,0.0,13,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
13.0,211.0,7.912607095547077,-0.1309224076775692,0.79774107710407,-50.0,0.9989987729590574,65,0.9989987729590574,59,0.10565713533876668,0.013353011727098974,12,0.0,14,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
14.0,211.0,7.803956306835352,1.5733351357664587,1.1410260396718863,-50.0,0.9992757274350542,59,0.9992757274350542,61,0.1349348040639102,0.017290563754915327,13,0.0,15,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
15.0,211.0,7.923325618657181,1.3937009312007027,-1.3791949937513457,-50.0,1.0008152100771852,56,1.0008152100771852,65,0.15395294968854986,0.019430344920576582,14,0.0,13,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
16.0,211.0,7.920160718923238,0.3661939940488911,-0.5651318638397731,-50.0,0.9981589239653479,60,0.9981589239653479,61,0.07066751211564642,0.008922484609031243,11,0.0,14,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
17.0,211.0,7.96092866015699,-0.4083115987099889,0.09913840803448157,-50.0,1.0001382412373823,57,1.0001382412373823,59,0.068008096195639,0.008542734032526535,13,0.0,11,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
18.0,211.0,8.052250226451928,0.402773321628365,1.4419631216378517,-50.0,0.9987816805589601,60,0.9987816805589601,64,0.2168871035113564,0.026934968165653193,10,0.0,12,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
19.0,211.0,8.04296113130164,1.391766481912661,-0.03450239235853411,-50.0,1.0010124759493682,61,1.0010124759493682,58,0.09887502667285102,0.012293361245779077,10,0.0,12,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
20.0,211.0,7.817937390619829,0.4463667480325782,-0.2601044979657083,-50.0,0.9997241222362977,58,0.9997241222362977,60,0.04964478757266531,0.006350113219406241,11,0.0,11,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
21.0,211.0,7.917049979030349,-0.4557575966693965,-0.9382966240711058,-50.0,1.0003644837891936,62,1.0003644837891936,66,0.0767918375813169,0.009699551952395542,14,0.0,14,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
22.0,211.0,8.089285544890107,-0.7038947417287665,-1.9742890091600875,-50.0,0.9988143483963526,60,0.9988143483963526,58,0.08341106882054715,0.010311302321777576,12,0.0,13,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
23.0,211.0,8.029903440815266,-0.07556091853446643,0.8013487824793225,-50.0,1.0019512061966258,62,1.0019512061966258,65,0.0986874437694523,0.012289991342589878,11,0.0,10,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
24.0,211.0,8.098766838701616,-1.70937480103887e-06,0.05924934592164401,-50.0,1.0001010362886513,60,1.0001010362886513,58,0.08761942679977151,0.010818860271549508,15,0.0,12,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
25.0,211.0,7.961837159174566,0.0361094993740702,-1.0602492549898865,-50.0,1.0014235927898427,61,1.0014235927898427,56,0.024546329747928003,0.003082998214757863,12,0.0,15,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
26.0,211.0,8.077041571298485,0.4403891904132501,-0.43028585018973325,-50.0,0.9997227710853306,60,0.9997227710853306,60,0.13432728773957572,0.016630753544330332,11,0.0,12,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
27.0,211.0,8.00395867462195,0.8223671907198609,0.5868475574476476,-50.0,0.9986979466139324,58,0.9986979466139324,61,0.13974633620114588,0.017459652389790293,10,0.0,14,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
28.0,211.0,8.072428300635005,-0.25643771137759513,-0.6793147191266663,-50.0,0.998284223472192,62,0.998284223472192,61,0.054235896932382927,0.006718659480458506,13,0.0,11,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
29.0,211.0,7.860101118904633,-0.24085109571583047,0.22623110427120136,-50.0,0.9999344880499539,54,0.9999344880499539,58,0.06997446057382409,0.00890248859591969,13,0.0,13,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
30.0,211.0,8.044640150088421,0.7370861882844184,0.3715960949045056,-50.0,0.9994979183969568,60,0.9994979183969568,56,0.0784799104437767,0.009755552638723573,12,0.0,13,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
31.0,211.0,7.983903412127801,1.2079336150345306,0.8947035995804435,-50.0,0.9999124048985863,58,0.9999124048985863,59,0.08734119265971252,0.010939660483246641,13,0.0,13,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
32.0,211.0,7.899818123861405,0.9751979661266323,0.8520126644062789,-50.0,1.0007728684109578,57,1.0007728684109578,59,0.12074606620001674,0.015284664065278057,10,0.0,12,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
33.0,211.0,7.934696493877655,0.03270818698404807,-0.3622318441497465,-50.0,1.0002181590563521,63,1.0002181590563521,59,0.1224149106969168,0.015427800016216263,12,0.0,10,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
34.0,211.0,8.05485531111707,-0.5485322530155949,-0.9113047172942701,-50.0,1.0005434803515936,59,1.0005434803515936,57,0.23159823355554104,0.028752624921256638,14,0.0,11,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
35.0,211.0,7.971869568962212,-1.814707951029012,1.1983071921076434,-50.0,1.001644014308568,58,1.001644014308568,58,0.10804896812358829,0.01355378022544017,15,0.0,10,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
36.0,321.0,7.902131137841274,0.8563275022320532,-0.22217762374914854,-50.0,0.9996006848161816,65,0.9996006848161816,59,0.16993084414885856,0.0215044323087861,13,0.0,12,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,321.0,1,3
37.0,211.0,8.138802892012913,0.10347906687192471,-1.4198025365957687,-50.0,1.0028508140791281,62,1.0028508140791281,60,0.07293151237016529,0.008960963097132783,11,0.0,13,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
38.0,211.0,7.962805652459053,0.005465304072328241,-0.48824871004703935,-50.0,0.998976761712105,62,0.998976761712105,61,0.16030217795665463,0.020131368885934135,13,0.0,10,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
